1 0 276776 276793 1.0023 0.0002 0.0 0.0 0.0
0 0 276794 276807 1.0009 0.0002 0.0 0.0 0.0
1 0 276794 276807 1.0022 0.0002 0.0 0.0 0.0
0 0 276808 276810 1.0009 0.0002 0.0 0.0 0.0
1 0 276808 276810 1.0022 0.0002 0.0 0.0 0.0
0 0 276811 276830 1.0010 0.0002 0.0 0.0 0.0
1 0 276811 276830 1.0023 0.0002 0.0 0.0 0.0
0 0 276831 276869 1.0010 0.0001 0.0 0.0 0.0
1 0 276831 276869 1.0023 0.0001 0.0 0.0 0.0
0 0 276870 276934 1.0011 0.0001 0.0 0.0 0.0
1 0 276870 276934 1.0024 0.0001 0.0 0.0 0.0
0 0 276935 276949 1.0012 0.0002 0.0 0.0 0.0
1 0 276935 276949 1.0025 0.0002 0.0 0.0 0.0
0 0 276950 277068 1.0006 0.0002 0.0 0.0 0.0
1 0 276950 277068 1.0019 0.0002 0.0 0.0 0.0
0 0 277069 277075 1.0012 0.0001 0.0 0.0 0.0
1 0 277069 277075 1.0025 0.0001 0.0 0.0 0.0
0 0 277076 277086 1.0009 0.0002 0.0 0.0 0.0
1 0 277076 277086 1.0022 0.0002 0.0 0.0 0.0
0 0 277087 277095 1.0012 0.0002 0.0 0.0 0.0
1 0 277087 277095 1.0025 0.0002 0.0 0.0 0.0
0 0 277096 277111 1.0001 0.0002 0.0 0.0 0.0
1 0 277096 277111 1.0014 0.0002 0.0 0.0 0.0
0 0 277112 277147 1.0008 0.0002 0.0 0.0 0.0
1 0 277112 277147 1.0021 0.0002 0.0 0.0 0.0
0 0 277148 277167 1.0012 0.0002 0.0 0.0 0.0
1 0 277148 277167 1.0025 0.0002 0.0 0.0 0.0
0 0 277168 277193 1.0010 0.0001 0.0 0.0 0.0
1 0 277168 277193 1.0023 0.0001 0.0 0.0 0.0
0 0 277194 277304 1.0012 0.0001 0.0 0.0 0.0
1 0 277194 277304 1.0025 0.0001 0.0 0.0 0.0
0 0 277305 277980 1.0015 0.0002 0.0 0.0 0.0
1 0 277305 277980 1.0028 0.0002 0.0 0.0 0.0
0 0 277981 278017 1.0012 0.0003 0.0 0.0 0.0
1 0 277981 278017 1.0025 0.0003 0.0 0.0 0.0
0 0 278018 278166 1.0002 0.0002 0.0 0.0 0.0
1 0 278018 278166 1.0015 0.0002 0.0 0.0 0.0
0 0 278167 278174 1.0004 0.0002 0.0 0.0 0.0
1 0 278167 278174 1.0017 0.0002 0.0 0.0 0.0
0 0 278175 278239 1.0006 0.0002 0.0 0.0 0.0
1 0 278175 278239 1.0019 0.0002 0.0 0.0 0.0
0 0 278240 278307 1.0003 0.0002 0.0 0.0 0.0
1 0 278240 278307 1.0016 0.0002 0.0 0.0 0.0
0 0 278308 278309 1.0008 0.0002 0.0 0.0 0.0
1 0 278308 278309 1.0021 0.0002 0.0 0.0 0.0
0 0 278310 278344 1.0004 0.0002 0.0 0.0 0.0
1 0 278310 278344 1.0017 0.0002 0.0 0.0 0.0
0 0 278345 278348 1.0007 0.0002 0.0 0.0 0.0
1 0 278345 278348 1.0020 0.0002 0.0 0.0 0.0
0 0 278349 278405 1.0016 0.0002 0.0 0.0 0.0
1 0 278349 278405 1.0029 0.0002 0.0 0.0 0.0
0 0 278406 278508 1.0015 0.0002 0.0 0.0 0.0
1 0 278406 278508 1.0028 0.0002 0.0 0.0 0.0
0 0 278509 278768 1.0015 0.0002 0.0 0.0 0.0
1 0 278509 278768 1.0029 0.0002 0.0 0.0 0.0
0 0 278769 278800 1.0023 0.0002 0.0 0.0 0.0
1 0 278769 278800 1.0036 0.0002 0.0 0.0 0.0
0 0 278801 278807 1.0021 0.0002 0.0 0.0 0.0
1 0 278801 278807 1.0035 0.0002 0.0 0.0 0.0
0 0 278808 278819 1.0016 0.0002 0.0 0.0 0.0
1 0 278808 278819 1.0029 0.0002 0.0 0.0 0.0
0 0 278820 278821 1.0018 0.0002 0.0 0.0 0.0
1 0 278820 278821 1.0031 0.0002 0.0 0.0 0.0
0 0 278822 278872 1.0015 0.0002 0.0 0.0 0.0
1 0 278822 278872 1.0028 0.0002 0.0 0.0 0.0
0 0 278873 278922 1.0015 0.0002 0.0 0.0 0.0
1 0 278873 278922 1.0028 0.0002 0.0 0.0 0.0
0 0 278923 278961 1.0021 0.0002 0.0 0.0 0.0
1 0 278923 278961 1.0035 0.0002 0.0 0.0 0.0
0 0 278962 278968 1.0021 0.0003 0.0 0.0 0.0
1 0 278962 278968 1.0034 0.0003 0.0 0.0 0.0
0 0 278969 278974 1.0014 0.0002 0.0 0.0 0.0
1 0 278969 278974 1.0027 0.0002 0.0 0.0 0.0
0 0 278975 279023 1.0015 0.0002 0.0 0.0 0.0
1 0 278975 279023 1.0029 0.0002 0.0 0.0 0.0
0 0 279024 279114 1.0009 0.0002 0.0 0.0 0.0
1 0 279024 279114 1.0022 0.0002 0.0 0.0 0.0
0 0 279115 279478 1.0013 0.0002 0.0 0.0 0.0
1 0 279115 279478 1.0026 0.0002 0.0 0.0 0.0
0 0 279479 279653 1.0017 0.0002 0.0 0.0 0.0
1 0 279479 279653 1.0030 0.0002 0.0 0.0 0.0
0 0 279654 279666 1.0012 0.0001 0.0 0.0 0.0
1 0 279654 279666 1.0025 0.0001 0.0 0.0 0.0
0 0 279667 279693 1.0017 0.0002 0.0 0.0 0.0
1 0 279667 279693 1.0030 0.0002 0.0 0.0 0.0
0 0 279694 279714 1.0011 0.0001 0.0 0.0 0.0
1 0 279694 279714 1.0024 0.0001 0.0 0.0 0.0
0 0 279715 279715 1.0013 0.0002 0.0 0.0 0.0
1 0 279715 279715 1.0026 0.0002 0.0 0.0 0.0
0 0 279716 279759 1.0010 0.0002 0.0 0.0 0.0
1 0 279716 279759 1.0023 0.0002 0.0 0.0 0.0
0 0 279760 279765 1.0022 0.0002 0.0 0.0 0.0
1 0 279760 279765 1.0035 0.0002 0.0 0.0 0.0
0 0 279766 279793 1.0016 0.0001 0.0 0.0 0.0
1 0 279766 279793 1.0029 0.0001 0.0 0.0 0.0
0 0 279794 279840 1.0019 0.0002 0.0 0.0 0.0
1 0 279794 279840 1.0032 0.0002 0.0 0.0 0.0
0 0 279841 279843 1.0021 0.0001 0.0 0.0 0.0
1 0 279841 279843 1.0034 0.0001 0.0 0.0 0.0
0 0 279844 279930 1.0014 0.0002 0.0 0.0 0.0
1 0 279844 279930 1.0027 0.0002 0.0 0.0 0.0
0 0 279931 281612 1.0010 0.0001 0.0 0.0 0.0
1 0 279931 281612 1.0023 0.0001 0.0 0.0 0.0
0 0 281613 281692 1.0015 0.0003 0.0 0.0 0.0
1 0 281613 281692 1.0028 0.0003 0.0 0.0 0.0
0 0 281693 281706 1.0000 0.0001 0.0 0.0 0.0
1 0 281693 281706 1.0013 0.0001 0.0 0.0 0.0
0 0 281707 281725 1.0001 0.0002 0.0 0.0 0.0
1 0 281707 281725 1.0014 0.0002 0.0 0.0 0.0
0 0 281726 281796 1.0001 0.0002 0.0 0.0 0.0
1 0 281726 281796 1.0014 0.0002 0.0 0.0 0.0
0 0 281797 281975 1.0005 0.0001 0.0 0.0 0.0
1 0 281797 281975 1.0018 0.0001 0.0 0.0 0.0
0 0 281976 282036 1.0005 0.0001 0.0 0.0 0.0
1 0 281976 282036 1.0018 0.0001 0.0 0.0 0.0
0 0 282037 282091 1.0003 0.0002 0.0 0.0 0.0
1 0 282037 282091 1.0016 0.0002 0.0 0.0 0.0
0 0 282092 282707 1.0001 0.0002 0.0 0.0 0.0
1 0 282092 282707 1.0014 0.0002 0.0 0.0 0.0
0 0 282708 282734 1.0014 0.0002 0.0 0.0 0.0
1 0 282708 282734 1.0027 0.0002 0.0 0.0 0.0
0 0 282735 282799 1.0006 0.0002 0.0 0.0 0.0
1 0 282735 282799 1.0019 0.0002 0.0 0.0 0.0
0 0 282800 282813 1.0013 0.0002 0.0 0.0 0.0
1 0 282800 282813 1.0026 0.0002 0.0 0.0 0.0
0 0 282814 282841 1.0009 0.0002 0.0 0.0 0.0
1 0 282814 282841 1.0022 0.0002 0.0 0.0 0.0
