CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, mujets, down_ptrel, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0079130241647362709" 
2, mujets, down_ptrel, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0082866623997688293" 
2, mujets, down_ptrel, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.008776739239692688" 
2, mujets, down_ptrel, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0044361734762787819" 
2, mujets, down_ptrel, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0018626098753884435" 
2, mujets, down_ptrel, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0033762212842702866" 
2, mujets, down_ptrel, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0089003005996346474" 
2, mujets, down_ptrel, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0082471156492829323" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0033158231526613235" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0022608640138059855" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0023676177952438593" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0025076398160308599" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0012674781028181314" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00053217425011098385" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.00096463464433327317" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0025429429952055216" 
2, mujets, down_ptrel, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0023563187569379807" 
2, mujets, down_statistic, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.082773268222808838" 
2, mujets, down_statistic, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.032169550657272339" 
2, mujets, down_statistic, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.027426257729530334" 
2, mujets, down_statistic, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.024394698441028595" 
2, mujets, down_statistic, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.026926703751087189" 
2, mujets, down_statistic, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.019416991621255875" 
2, mujets, down_statistic, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.034658975899219513" 
2, mujets, down_statistic, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.055191699415445328" 
2, mujets, down_statistic, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.060445345938205719" 
2, mujets, down_statistic, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.023649504408240318" 
2, mujets, down_statistic, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0091912997886538506" 
2, mujets, down_statistic, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.007836073637008667" 
2, mujets, down_statistic, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0069699138402938843" 
2, mujets, down_statistic, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0076933437958359718" 
2, mujets, down_statistic, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0055477120913565159" 
2, mujets, down_statistic, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.0099025648087263107" 
2, mujets, down_statistic, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.015769056975841522" 
2, mujets, down_statistic, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))-0.017270099371671677" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.12054182589054108" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.079707317054271698" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.073536530137062073" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.059904143214225769" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.058783922344446182" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.058659110218286514" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.099166750907897949" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.1153719574213028" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.19132921099662781" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.034440521150827408" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.022773519158363342" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.021010437980294228" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.01711547002196312" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.016795406118035316" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.01675974577665329" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.028333358466625214" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.03296341747045517" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.054665487259626389" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0029500436503440142" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0012065375922247767" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.011192120611667633" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0013775588013231754" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.015527520328760147" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.01615549623966217" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.028083473443984985" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.015365082770586014" 
2, mujets, up_bfragmentation, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.025291182100772858" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00084286963101476431" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00034472503466531634" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0031977486796677113" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00039358824142254889" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0044364342465996742" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0046158558689057827" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0080238496884703636" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0043900236487388611" 
2, mujets, up_bfragmentation, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0072260522283613682" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.017443004995584488" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0053661419078707695" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.014429010450839996" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.011757437139749527" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0099419979378581047" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0086405491456389427" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.014567427337169647" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0092387627810239792" 
2, mujets, up_btempcorr, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.010901541449129581" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0049837157130241394" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.001533183385618031" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0041225743480026722" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00335926772095263" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0028405708726495504" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0024687282275408506" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0041621220298111439" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0026396464090794325" 
2, mujets, up_btempcorr, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0031147261615842581" 
2, mujets, up_cb, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0035398369655013084" 
2, mujets, up_cb, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0065865525975823402" 
2, mujets, up_cb, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0083721065893769264" 
2, mujets, up_cb, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0055482815951108932" 
2, mujets, up_cb, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0073837051168084145" 
2, mujets, up_cb, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0062633203342556953" 
2, mujets, up_cb, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0050166971050202847" 
2, mujets, up_cb, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.01251874677836895" 
2, mujets, up_cb, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.027836693450808525" 
2, mujets, up_cb, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0010113819735124707" 
2, mujets, up_cb, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0018818721873685718" 
2, mujets, up_cb, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0023920305538922548" 
2, mujets, up_cb, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0015852232463657856" 
2, mujets, up_cb, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0021096300333738327" 
2, mujets, up_cb, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0017895200289785862" 
2, mujets, up_cb, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0014333419967442751" 
2, mujets, up_cb, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.003576784860342741" 
2, mujets, up_cb, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.007953341118991375" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+2.4623544959467836e-05" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+1.9226163203711621e-05" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+2.1289057258400135e-05" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+1.841278572101146e-05" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+5.0134465709561482e-05" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+5.3816336730960757e-05" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00011212772369617596" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00014789997658226639" 
2, mujets, up_cfragmentation, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.012116612866520882" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+7.0352984948840458e-06" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+5.4931892918830272e-06" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+6.0825877881143242e-06" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+5.2607956604333594e-06" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+1.4324133189802524e-05" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+1.5376095689134672e-05" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+3.2036492484621704e-05" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+4.2257135646650568e-05" 
2, mujets, up_cfragmentation, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0034618894569575787" 
2, mujets, up_dmux, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0024159182794392109" 
2, mujets, up_dmux, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0023453496396541595" 
2, mujets, up_dmux, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.005489119328558445" 
2, mujets, up_dmux, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0088638495653867722" 
2, mujets, up_dmux, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0074002412147819996" 
2, mujets, up_dmux, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0050411173142492771" 
2, mujets, up_dmux, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0056026778183877468" 
2, mujets, up_dmux, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0045985952019691467" 
2, mujets, up_dmux, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.014589793048799038" 
2, mujets, up_dmux, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00069026235723868012" 
2, mujets, up_dmux, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.00067009992199018598" 
2, mujets, up_dmux, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0015683198580518365" 
2, mujets, up_dmux, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.002532528480514884" 
2, mujets, up_dmux, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.002114354632794857" 
2, mujets, up_dmux, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0014403192326426506" 
2, mujets, up_dmux, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0016007650410756469" 
2, mujets, up_dmux, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0013138842768967152" 
2, mujets, up_dmux, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.004168512299656868" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.046853899955749512" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.032839220017194748" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.023576768115162849" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.011722981929779053" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0064008566550910473" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.016326906159520149" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0174552071839571" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.034865811467170715" 
2, mujets, up_gluonsplitting, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.059851758182048798" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.013386828824877739" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0093826344236731529" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0067362193949520588" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0033494234085083008" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0018288161372765899" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0046648303978145123" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0049872021190822124" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0099616600200533867" 
2, mujets, up_gluonsplitting, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.0171005018055439" 
2, mujets, up_jes, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.846903*((1.+(0.0190556*x))/(1.+(0.0157326*x))))+0.020252436399459839" 
